index,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
1|batter:count_type[596115:batter_ahead],-0.118,0.45,-0.915,0.761,0.008,0.012,3476.0,1576.0,1.0
1|batter:count_type[596115:full],0.013,0.495,-0.933,0.946,0.008,0.013,3880.0,1223.0,1.0
1|batter:count_type[596115:other],0.036,0.478,-0.893,0.893,0.007,0.013,4738.0,1519.0,1.0
1|batter:count_type[596115:two_strikes],0.109,0.459,-0.773,0.966,0.008,0.011,3699.0,1423.0,1.01
1|batter:count_type[596117:batter_ahead],-0.292,0.462,-1.134,0.583,0.008,0.01,3560.0,1537.0,1.0
1|batter:count_type[596117:full],-0.166,0.454,-1.027,0.657,0.007,0.011,3750.0,1406.0,1.0
1|batter:count_type[596117:other],0.182,0.425,-0.6,0.974,0.007,0.01,3238.0,1185.0,1.0
1|batter:count_type[596117:two_strikes],0.188,0.433,-0.613,0.987,0.007,0.009,3358.0,1593.0,1.0
1|batter:count_type[596129:batter_ahead],0.052,0.469,-0.814,0.979,0.008,0.012,3794.0,1425.0,1.0
1|batter:count_type[596129:full],-0.092,0.483,-1.022,0.772,0.008,0.013,4118.0,1327.0,1.0
1|batter:count_type[596129:other],-0.129,0.471,-0.978,0.79,0.008,0.011,3858.0,1427.0,1.01
1|batter:count_type[596129:two_strikes],0.241,0.488,-0.611,1.232,0.008,0.013,3681.0,1328.0,1.0
1|batter:count_type[596142:batter_ahead],0.104,0.429,-0.689,0.92,0.008,0.009,2890.0,1565.0,1.0
1|batter:count_type[596142:full],0.101,0.47,-0.78,0.955,0.008,0.011,3411.0,1472.0,1.0
1|batter:count_type[596142:other],0.131,0.45,-0.668,0.977,0.007,0.012,3752.0,1543.0,1.0
1|batter:count_type[596142:two_strikes],-0.245,0.428,-1.06,0.52,0.007,0.009,3650.0,1614.0,1.0
1|batter:count_type[596146:batter_ahead],0.052,0.435,-0.77,0.867,0.008,0.01,2841.0,1650.0,1.0
1|batter:count_type[596146:full],0.052,0.422,-0.725,0.84,0.007,0.01,3404.0,1289.0,1.0
1|batter:count_type[596146:other],-0.169,0.414,-0.91,0.625,0.007,0.009,3199.0,1585.0,1.0
1|batter:count_type[596146:two_strikes],0.025,0.427,-0.721,0.857,0.007,0.009,3555.0,1768.0,1.0
1|batter:count_type[600869:batter_ahead],0.236,0.428,-0.616,0.964,0.007,0.01,3344.0,1327.0,1.0
1|batter:count_type[600869:full],-0.106,0.441,-0.924,0.706,0.007,0.009,4297.0,1952.0,1.0
1|batter:count_type[600869:other],-0.117,0.421,-0.906,0.638,0.007,0.009,3559.0,1765.0,1.01
1|batter:count_type[600869:two_strikes],-0.042,0.39,-0.819,0.628,0.007,0.008,3337.0,1594.0,1.0
1|batter:count_type[602104:batter_ahead],-0.193,0.439,-1.033,0.573,0.007,0.011,3956.0,1690.0,1.0
1|batter:count_type[602104:full],0.26,0.463,-0.617,1.118,0.008,0.011,3671.0,1636.0,1.0
1|batter:count_type[602104:other],-0.086,0.416,-0.893,0.649,0.007,0.01,3739.0,1469.0,1.0
1|batter:count_type[602104:two_strikes],0.051,0.424,-0.729,0.819,0.007,0.009,3780.0,1453.0,1.0
1|batter:count_type[605113:batter_ahead],0.056,0.462,-0.793,0.933,0.007,0.01,3992.0,1222.0,1.0
1|batter:count_type[605113:full],-0.021,0.474,-1.003,0.808,0.008,0.011,3917.0,1367.0,1.0
1|batter:count_type[605113:other],0.039,0.438,-0.727,0.889,0.008,0.01,3266.0,1498.0,1.0
1|batter:count_type[605113:two_strikes],-0.024,0.432,-0.851,0.751,0.007,0.01,3578.0,1482.0,1.0
1|batter:count_type[605119:batter_ahead],-0.008,0.508,-0.945,0.941,0.008,0.016,3716.0,916.0,1.01
1|batter:count_type[605119:full],-0.009,0.512,-0.97,0.949,0.009,0.014,3512.0,1152.0,1.0
1|batter:count_type[605119:other],0.004,0.495,-0.884,0.911,0.008,0.012,3719.0,1278.0,1.0
1|batter:count_type[605119:two_strikes],-0.025,0.513,-0.954,0.916,0.009,0.014,3086.0,1233.0,1.0
1|batter:count_type[605131:batter_ahead],-0.452,0.443,-1.265,0.392,0.008,0.011,3346.0,1384.0,1.0
1|batter:count_type[605131:full],0.067,0.472,-0.788,1.011,0.009,0.013,2963.0,1353.0,1.0
1|batter:count_type[605131:other],0.041,0.427,-0.776,0.793,0.006,0.011,5395.0,1372.0,1.0
1|batter:count_type[605131:two_strikes],0.397,0.466,-0.448,1.315,0.008,0.011,3838.0,1104.0,1.0
1|batter:count_type[605137:batter_ahead],-0.229,0.394,-0.951,0.5,0.007,0.008,3425.0,1624.0,1.0
1|batter:count_type[605137:full],-0.011,0.439,-0.797,0.881,0.007,0.012,4335.0,1249.0,1.0
1|batter:count_type[605137:other],0.317,0.398,-0.412,1.04,0.008,0.008,2569.0,1415.0,1.0
1|batter:count_type[605137:two_strikes],-0.12,0.412,-0.887,0.646,0.007,0.009,3372.0,1369.0,1.0
1|batter:count_type[605141:batter_ahead],0.252,0.426,-0.552,1.05,0.007,0.009,3401.0,1795.0,1.0
1|batter:count_type[605141:full],-0.466,0.443,-1.235,0.408,0.008,0.012,3239.0,1507.0,1.0
1|batter:count_type[605141:other],0.46,0.431,-0.286,1.317,0.007,0.011,3324.0,1708.0,1.0
1|batter:count_type[605141:two_strikes],-0.253,0.421,-1.004,0.573,0.008,0.011,3103.0,1474.0,1.0
1|batter:count_type[605170:batter_ahead],-0.391,0.442,-1.281,0.374,0.008,0.01,2778.0,1360.0,1.0
1|batter:count_type[605170:full],0.044,0.455,-0.787,0.928,0.008,0.011,3448.0,1429.0,1.0
1|batter:count_type[605170:other],-0.353,0.437,-1.184,0.449,0.008,0.011,2728.0,1497.0,1.0
1|batter:count_type[605170:two_strikes],0.78,0.448,-0.075,1.639,0.009,0.01,2631.0,1501.0,1.0
1|batter:count_type[605204:batter_ahead],0.239,0.436,-0.564,1.04,0.007,0.011,4113.0,1635.0,1.0
1|batter:count_type[605204:full],0.01,0.479,-0.85,0.905,0.007,0.012,4234.0,1354.0,1.0
1|batter:count_type[605204:other],0.217,0.442,-0.583,1.061,0.007,0.012,4213.0,1054.0,1.0
1|batter:count_type[605204:two_strikes],-0.479,0.449,-1.313,0.365,0.007,0.012,3701.0,1571.0,1.01
1|batter:count_type[605244:batter_ahead],-0.093,0.487,-1.049,0.762,0.008,0.013,3603.0,1435.0,1.0
1|batter:count_type[605244:full],0.004,0.505,-0.985,0.916,0.008,0.014,3764.0,1380.0,1.0
1|batter:count_type[605244:other],-0.012,0.499,-1.0,0.887,0.007,0.016,5075.0,1219.0,1.0
1|batter:count_type[605244:two_strikes],0.115,0.493,-0.808,1.026,0.007,0.014,4775.0,1351.0,1.0
1|batter:count_type[605346:batter_ahead],-0.001,0.469,-0.846,0.878,0.008,0.014,3839.0,1397.0,1.0
1|batter:count_type[605346:full],0.024,0.476,-0.883,0.866,0.007,0.014,4427.0,1409.0,1.0
1|batter:count_type[605346:other],-0.193,0.457,-0.975,0.779,0.007,0.011,3810.0,1646.0,1.0
1|batter:count_type[605346:two_strikes],0.16,0.452,-0.734,0.951,0.007,0.011,4665.0,1564.0,1.0
1|batter:count_type[605361:batter_ahead],-0.107,0.444,-0.984,0.687,0.007,0.01,3510.0,1387.0,1.0
1|batter:count_type[605361:full],-0.173,0.479,-1.044,0.717,0.008,0.011,3192.0,1444.0,1.0
1|batter:count_type[605361:other],0.091,0.44,-0.679,1.002,0.006,0.011,4803.0,1403.0,1.01
1|batter:count_type[605361:two_strikes],0.184,0.467,-0.699,1.037,0.008,0.013,3653.0,1511.0,1.0
1|batter:count_type[606115:batter_ahead],0.13,0.426,-0.631,0.942,0.008,0.01,3083.0,1679.0,1.0
1|batter:count_type[606115:full],-0.131,0.438,-0.967,0.645,0.007,0.009,4406.0,1722.0,1.0
1|batter:count_type[606115:other],0.015,0.391,-0.715,0.744,0.008,0.009,2702.0,1622.0,1.0
1|batter:count_type[606115:two_strikes],-0.03,0.401,-0.738,0.759,0.007,0.009,2988.0,1414.0,1.0
1|batter:count_type[606192:batter_ahead],-0.128,0.404,-0.855,0.664,0.007,0.009,3198.0,1668.0,1.0
1|batter:count_type[606192:full],-0.219,0.447,-1.051,0.619,0.007,0.01,3591.0,1470.0,1.0
1|batter:count_type[606192:other],0.464,0.396,-0.236,1.22,0.008,0.009,2671.0,1573.0,1.0
1|batter:count_type[606192:two_strikes],-0.155,0.402,-0.887,0.631,0.007,0.009,3334.0,1520.0,1.0
1|batter:count_type[606466:batter_ahead],0.308,0.425,-0.481,1.089,0.007,0.009,3427.0,1618.0,1.0
1|batter:count_type[606466:full],0.096,0.459,-0.769,0.914,0.007,0.011,4113.0,1352.0,1.0
1|batter:count_type[606466:other],0.044,0.418,-0.802,0.806,0.007,0.011,3579.0,1391.0,1.0
1|batter:count_type[606466:two_strikes],-0.425,0.441,-1.232,0.427,0.008,0.01,3309.0,1595.0,1.0
1|batter:count_type[606992:batter_ahead],-0.007,0.475,-0.916,0.862,0.007,0.013,4937.0,1425.0,1.01
1|batter:count_type[606992:full],0.009,0.492,-0.883,0.958,0.008,0.013,4177.0,1314.0,1.0
1|batter:count_type[606992:other],-0.179,0.469,-1.026,0.714,0.008,0.011,3644.0,1429.0,1.0
1|batter:count_type[606992:two_strikes],0.184,0.471,-0.666,1.068,0.006,0.015,5285.0,1198.0,1.0
1|batter:count_type[607043:batter_ahead],0.141,0.392,-0.582,0.873,0.006,0.009,3839.0,1299.0,1.01
1|batter:count_type[607043:full],-0.22,0.435,-1.014,0.597,0.007,0.009,3768.0,1584.0,1.0
1|batter:count_type[607043:other],0.199,0.391,-0.522,0.985,0.007,0.01,3057.0,1365.0,1.0
1|batter:count_type[607043:two_strikes],-0.112,0.397,-0.885,0.627,0.007,0.009,3146.0,1553.0,1.0
1|batter:count_type[607054:batter_ahead],0.059,0.476,-0.847,0.914,0.007,0.012,4304.0,1464.0,1.0
1|batter:count_type[607054:full],-0.009,0.529,-1.014,1.021,0.009,0.014,3594.0,1333.0,1.0
1|batter:count_type[607054:other],-0.081,0.488,-0.899,0.911,0.008,0.014,3965.0,1200.0,1.0
1|batter:count_type[607054:two_strikes],0.032,0.494,-0.917,0.999,0.007,0.015,4718.0,1173.0,1.0
1|batter:count_type[607208:batter_ahead],0.598,0.419,-0.197,1.363,0.007,0.009,3220.0,1471.0,1.0
1|batter:count_type[607208:full],-0.506,0.447,-1.306,0.41,0.008,0.011,3214.0,1355.0,1.0
1|batter:count_type[607208:other],1.268,0.424,0.486,2.075,0.01,0.009,1925.0,1447.0,1.0
1|batter:count_type[607208:two_strikes],-1.346,0.433,-2.145,-0.547,0.009,0.009,2163.0,1590.0,1.0
1|batter:count_type[607680:batter_ahead],0.202,0.455,-0.586,1.076,0.008,0.011,3397.0,1621.0,1.0
1|batter:count_type[607680:full],0.187,0.462,-0.678,1.006,0.007,0.011,4207.0,1468.0,1.0
1|batter:count_type[607680:other],0.072,0.419,-0.681,0.883,0.008,0.01,3122.0,1413.0,1.0
1|batter:count_type[607680:two_strikes],-0.505,0.419,-1.178,0.394,0.008,0.009,2578.0,1574.0,1.0
1|batter:count_type[607732:batter_ahead],-0.358,0.431,-1.179,0.44,0.008,0.009,2962.0,1586.0,1.0
1|batter:count_type[607732:full],0.117,0.473,-0.704,1.066,0.008,0.012,3599.0,1387.0,1.0
1|batter:count_type[607732:other],-0.032,0.404,-0.768,0.759,0.007,0.009,3639.0,1519.0,1.0
1|batter:count_type[607732:two_strikes],0.288,0.446,-0.523,1.142,0.008,0.011,3304.0,1511.0,1.0
1|batter:count_type[608070:batter_ahead],0.202,0.417,-0.563,1.029,0.008,0.01,2928.0,1476.0,1.0
1|batter:count_type[608070:full],-0.038,0.429,-0.869,0.717,0.007,0.011,3818.0,1462.0,1.0
1|batter:count_type[608070:other],0.012,0.399,-0.698,0.774,0.007,0.01,3185.0,1424.0,1.01
1|batter:count_type[608070:two_strikes],-0.166,0.406,-0.92,0.598,0.008,0.008,2617.0,1486.0,1.0
1|batter:count_type[608324:batter_ahead],-0.081,0.43,-0.914,0.696,0.007,0.011,3458.0,1411.0,1.0
1|batter:count_type[608324:full],0.133,0.417,-0.664,0.907,0.007,0.009,4085.0,1607.0,1.0
1|batter:count_type[608324:other],-0.085,0.383,-0.836,0.613,0.007,0.008,3456.0,1652.0,1.0
1|batter:count_type[608324:two_strikes],0.02,0.401,-0.695,0.799,0.007,0.009,3172.0,1509.0,1.0
1|batter:count_type[608336:batter_ahead],-0.076,0.445,-0.917,0.751,0.006,0.011,4877.0,1455.0,1.0
1|batter:count_type[608336:full],0.132,0.474,-0.728,1.049,0.007,0.01,4369.0,1718.0,1.0
1|batter:count_type[608336:other],0.027,0.43,-0.794,0.828,0.007,0.01,3498.0,1553.0,1.0
1|batter:count_type[608336:two_strikes],-0.054,0.458,-0.92,0.775,0.008,0.012,3634.0,1263.0,1.01
1|batter:count_type[608348:batter_ahead],-0.162,0.442,-0.95,0.667,0.007,0.01,4252.0,1621.0,1.0
1|batter:count_type[608348:full],0.06,0.494,-0.864,0.963,0.008,0.013,3415.0,1565.0,1.0
1|batter:count_type[608348:other],0.001,0.419,-0.788,0.761,0.007,0.01,3727.0,1471.0,1.01
1|batter:count_type[608348:two_strikes],0.116,0.448,-0.733,0.925,0.007,0.01,4058.0,1566.0,1.0
1|batter:count_type[608369:batter_ahead],0.122,0.414,-0.615,0.933,0.007,0.009,3450.0,1534.0,1.0
1|batter:count_type[608369:full],0.199,0.455,-0.633,1.04,0.008,0.012,3527.0,1766.0,1.0
1|batter:count_type[608369:other],-0.13,0.409,-0.895,0.599,0.007,0.009,3667.0,1536.0,1.0
1|batter:count_type[608369:two_strikes],-0.173,0.408,-0.94,0.604,0.006,0.01,4097.0,1645.0,1.01
1|batter:count_type[608385:batter_ahead],-0.098,0.395,-0.834,0.605,0.007,0.009,3147.0,1384.0,1.0
1|batter:count_type[608385:full],0.266,0.446,-0.542,1.17,0.007,0.01,3652.0,1684.0,1.0
1|batter:count_type[608385:other],-0.268,0.392,-0.98,0.473,0.007,0.008,2794.0,1469.0,1.0
1|batter:count_type[608385:two_strikes],0.195,0.422,-0.642,1.001,0.007,0.011,3416.0,1203.0,1.0
1|batter:count_type[608596:batter_ahead],0.049,0.505,-0.889,0.956,0.008,0.015,4235.0,1058.0,1.0
1|batter:count_type[608596:full],-0.076,0.486,-0.983,0.825,0.007,0.013,4234.0,1254.0,1.0
1|batter:count_type[608596:other],-0.079,0.482,-0.962,0.837,0.007,0.013,4496.0,1435.0,1.0
1|batter:count_type[608596:two_strikes],0.009,0.486,-0.83,0.926,0.008,0.013,3583.0,1313.0,1.0
1|batter:count_type[608671:batter_ahead],-0.341,0.447,-1.188,0.49,0.008,0.01,3384.0,1651.0,1.0
1|batter:count_type[608671:full],-0.148,0.48,-1.11,0.674,0.008,0.015,4041.0,1282.0,1.01
1|batter:count_type[608671:other],-0.029,0.425,-0.813,0.783,0.007,0.01,3641.0,1575.0,1.0
1|batter:count_type[608671:two_strikes],0.401,0.417,-0.376,1.202,0.006,0.01,4638.0,1642.0,1.0
1|batter:count_type[608701:batter_ahead],0.114,0.434,-0.692,0.885,0.007,0.01,3698.0,1776.0,1.0
1|batter:count_type[608701:full],-0.035,0.439,-0.839,0.764,0.007,0.01,3829.0,1513.0,1.0
1|batter:count_type[608701:other],-0.096,0.424,-0.98,0.625,0.007,0.01,3974.0,1529.0,1.0
1|batter:count_type[608701:two_strikes],0.043,0.429,-0.815,0.798,0.006,0.011,4744.0,1668.0,1.0
1|batter:count_type[608841:batter_ahead],0.074,0.426,-0.746,0.821,0.007,0.009,3703.0,1452.0,1.0
1|batter:count_type[608841:full],-0.039,0.457,-0.904,0.775,0.008,0.011,3543.0,1339.0,1.0
1|batter:count_type[608841:other],-0.105,0.433,-0.901,0.717,0.007,0.01,3477.0,1621.0,1.0
1|batter:count_type[608841:two_strikes],0.155,0.437,-0.647,0.984,0.007,0.01,3589.0,1412.0,1.0
1|batter:count_type[609280:batter_ahead],-0.137,0.453,-0.994,0.7,0.007,0.01,4114.0,1448.0,1.0
1|batter:count_type[609280:full],0.138,0.454,-0.731,0.978,0.007,0.01,4161.0,1508.0,1.0
1|batter:count_type[609280:other],-0.019,0.434,-0.841,0.779,0.007,0.012,3596.0,1295.0,1.0
1|batter:count_type[609280:two_strikes],0.06,0.444,-0.733,0.911,0.007,0.011,4401.0,1397.0,1.0
1|batter:count_type[613564:batter_ahead],0.032,0.489,-0.902,0.903,0.009,0.015,3283.0,1350.0,1.0
1|batter:count_type[613564:full],-0.065,0.49,-0.94,0.905,0.007,0.015,4440.0,1062.0,1.0
1|batter:count_type[613564:other],0.054,0.461,-0.772,0.906,0.008,0.011,3717.0,1672.0,1.0
1|batter:count_type[613564:two_strikes],-0.05,0.509,-1.039,0.879,0.007,0.014,4972.0,1490.0,1.0
1|batter:count_type[620443:batter_ahead],0.278,0.441,-0.511,1.154,0.007,0.013,4172.0,1245.0,1.0
1|batter:count_type[620443:full],-0.163,0.465,-1.114,0.608,0.007,0.013,4190.0,1321.0,1.0
1|batter:count_type[620443:other],0.165,0.467,-0.733,1.022,0.007,0.012,3961.0,1405.0,1.0
1|batter:count_type[620443:two_strikes],-0.294,0.456,-1.14,0.578,0.007,0.011,4352.0,1542.0,1.0
1|batter:count_type[621020:batter_ahead],0.149,0.412,-0.612,0.927,0.007,0.01,3338.0,1491.0,1.0
1|batter:count_type[621020:full],-0.156,0.423,-0.985,0.597,0.006,0.011,4764.0,1263.0,1.0
1|batter:count_type[621020:other],0.183,0.409,-0.605,0.928,0.007,0.01,3028.0,1449.0,1.0
1|batter:count_type[621020:two_strikes],-0.158,0.408,-0.95,0.589,0.007,0.011,3350.0,1346.0,1.01
1|batter:count_type[621028:batter_ahead],-0.222,0.463,-0.994,0.704,0.008,0.011,3715.0,1838.0,1.01
1|batter:count_type[621028:full],0.041,0.472,-0.879,0.886,0.007,0.011,4583.0,1489.0,1.0
1|batter:count_type[621028:other],0.267,0.43,-0.59,1.021,0.008,0.01,3101.0,1545.0,1.0
1|batter:count_type[621028:two_strikes],-0.088,0.425,-0.864,0.692,0.006,0.009,4304.0,1621.0,1.0
1|batter:count_type[621035:batter_ahead],-0.3,0.425,-1.091,0.524,0.006,0.01,4333.0,1596.0,1.0
1|batter:count_type[621035:full],0.149,0.453,-0.667,0.982,0.007,0.011,4238.0,1517.0,1.01
1|batter:count_type[621035:other],-0.122,0.422,-0.878,0.685,0.006,0.011,4272.0,1461.0,1.01
1|batter:count_type[621035:two_strikes],0.342,0.445,-0.471,1.194,0.007,0.011,3708.0,1352.0,1.0
1|batter:count_type[621043:batter_ahead],0.123,0.442,-0.712,0.975,0.009,0.011,2637.0,1250.0,1.0
1|batter:count_type[621043:full],-0.258,0.444,-1.061,0.618,0.007,0.01,4006.0,1485.0,1.0
1|batter:count_type[621043:other],0.358,0.426,-0.428,1.147,0.008,0.01,2861.0,1664.0,1.0
1|batter:count_type[621043:two_strikes],-0.265,0.407,-1.047,0.454,0.007,0.008,3480.0,1734.0,1.0
1|batter:count_type[621311:batter_ahead],0.009,0.488,-0.894,0.912,0.008,0.014,3928.0,1459.0,1.0
1|batter:count_type[621311:full],-0.146,0.462,-1.067,0.705,0.007,0.013,4081.0,1295.0,1.0
1|batter:count_type[621311:other],0.072,0.461,-0.718,1.023,0.007,0.014,4248.0,1148.0,1.0
1|batter:count_type[621311:two_strikes],0.084,0.455,-0.782,0.953,0.008,0.01,3487.0,1606.0,1.0
1|batter:count_type[621438:batter_ahead],-0.255,0.426,-1.028,0.571,0.007,0.009,4250.0,1714.0,1.0
1|batter:count_type[621438:full],0.034,0.471,-0.848,0.916,0.007,0.013,4252.0,1440.0,1.0
1|batter:count_type[621438:other],0.241,0.423,-0.536,1.043,0.007,0.009,3582.0,1465.0,1.0
1|batter:count_type[621438:two_strikes],-0.039,0.433,-0.861,0.762,0.007,0.011,4124.0,1443.0,1.0
1|batter:count_type[621439:batter_ahead],0.402,0.421,-0.349,1.22,0.008,0.01,2844.0,1199.0,1.0
1|batter:count_type[621439:full],-0.054,0.453,-0.884,0.781,0.008,0.01,3223.0,1535.0,1.0
1|batter:count_type[621439:other],0.098,0.412,-0.694,0.831,0.006,0.013,3993.0,1473.0,1.0
1|batter:count_type[621439:two_strikes],-0.526,0.407,-1.277,0.244,0.007,0.009,3240.0,1563.0,1.0
1|batter:count_type[621458:batter_ahead],-0.011,0.505,-0.988,0.898,0.008,0.013,3972.0,1231.0,1.01
1|batter:count_type[621458:full],-0.001,0.488,-0.996,0.852,0.008,0.015,3953.0,1175.0,1.01
1|batter:count_type[621458:other],0.059,0.507,-0.844,1.055,0.008,0.012,4429.0,1462.0,1.01
1|batter:count_type[621458:two_strikes],0.018,0.502,-0.909,0.965,0.008,0.012,3538.0,1322.0,1.01
1|batter:count_type[621466:batter_ahead],-0.227,0.444,-1.052,0.614,0.008,0.011,3190.0,1297.0,1.0
1|batter:count_type[621466:full],-0.115,0.466,-0.94,0.801,0.008,0.013,3732.0,1254.0,1.0
1|batter:count_type[621466:other],0.1,0.445,-0.671,0.957,0.007,0.01,4113.0,1567.0,1.0
1|batter:count_type[621466:two_strikes],0.261,0.452,-0.564,1.131,0.007,0.011,3984.0,1595.0,1.01
1|batter:count_type[621493:batter_ahead],0.195,0.4,-0.56,0.935,0.007,0.009,3102.0,1494.0,1.0
1|batter:count_type[621493:full],-0.136,0.469,-0.98,0.755,0.008,0.011,3863.0,1398.0,1.0
1|batter:count_type[621493:other],-0.061,0.408,-0.815,0.697,0.007,0.011,3214.0,1377.0,1.0
1|batter:count_type[621493:two_strikes],-0.013,0.401,-0.757,0.733,0.007,0.009,3498.0,1473.0,1.0
1|batter:count_type[621512:batter_ahead],0.127,0.467,-0.754,0.944,0.008,0.012,3696.0,1393.0,1.0
1|batter:count_type[621512:full],-0.119,0.492,-1.065,0.771,0.008,0.014,3959.0,1258.0,1.01
1|batter:count_type[621512:other],0.109,0.436,-0.65,1.001,0.007,0.013,3561.0,1433.0,1.0
1|batter:count_type[621512:two_strikes],-0.153,0.435,-0.938,0.687,0.006,0.013,4671.0,1517.0,1.0
1|batter:count_type[621545:batter_ahead],0.132,0.493,-0.879,1.009,0.008,0.013,3728.0,1298.0,1.0
1|batter:count_type[621545:full],0.057,0.505,-0.961,0.937,0.008,0.013,4515.0,1357.0,1.0
1|batter:count_type[621545:other],-0.037,0.472,-0.937,0.807,0.008,0.011,3708.0,1541.0,1.0
1|batter:count_type[621545:two_strikes],-0.076,0.491,-1.012,0.814,0.007,0.014,4852.0,1265.0,1.01
1|batter:count_type[621550:batter_ahead],0.447,0.462,-0.416,1.32,0.007,0.011,3947.0,1664.0,1.0
1|batter:count_type[621550:full],-0.056,0.494,-0.984,0.863,0.007,0.012,4897.0,1519.0,1.0
1|batter:count_type[621550:other],0.001,0.457,-0.932,0.794,0.008,0.013,3663.0,1196.0,1.0
1|batter:count_type[621550:two_strikes],-0.386,0.473,-1.322,0.455,0.008,0.013,3190.0,1299.0,1.01
1|batter:count_type[621563:batter_ahead],0.064,0.487,-0.845,0.922,0.008,0.012,3884.0,1219.0,1.01
1|batter:count_type[621563:full],0.045,0.53,-1.014,0.978,0.008,0.014,3925.0,1253.0,1.0
1|batter:count_type[621563:other],0.037,0.481,-0.9,0.89,0.008,0.014,3618.0,1231.0,1.0
1|batter:count_type[621563:two_strikes],-0.2,0.496,-1.119,0.678,0.008,0.011,3800.0,1496.0,1.0
1|batter:count_type[621566:batter_ahead],-0.193,0.433,-0.969,0.641,0.008,0.01,3160.0,1457.0,1.0
1|batter:count_type[621566:full],0.518,0.416,-0.297,1.282,0.007,0.008,3076.0,1932.0,1.0
1|batter:count_type[621566:other],-0.553,0.408,-1.281,0.236,0.008,0.01,2668.0,1509.0,1.0
1|batter:count_type[621566:two_strikes],0.254,0.413,-0.553,0.999,0.007,0.009,3043.0,1538.0,1.0
1|batter:count_type[622110:batter_ahead],0.031,0.483,-0.847,0.985,0.008,0.013,3762.0,1425.0,1.0
1|batter:count_type[622110:full],-0.01,0.499,-0.965,0.86,0.009,0.015,3369.0,1177.0,1.01
1|batter:count_type[622110:other],-0.056,0.492,-0.987,0.799,0.008,0.012,4026.0,1448.0,1.0
1|batter:count_type[622110:two_strikes],0.039,0.482,-0.834,0.921,0.008,0.012,3542.0,1381.0,1.0
1|batter:count_type[622268:batter_ahead],-0.045,0.479,-0.916,0.869,0.008,0.012,3571.0,990.0,1.01
1|batter:count_type[622268:full],-0.107,0.49,-1.008,0.857,0.008,0.012,3581.0,1445.0,1.0
1|batter:count_type[622268:other],0.223,0.456,-0.688,1.073,0.007,0.011,4106.0,1512.0,1.0
1|batter:count_type[622268:two_strikes],-0.029,0.493,-0.901,0.922,0.008,0.015,3628.0,1197.0,1.0
1|batter:count_type[622534:batter_ahead],-0.024,0.447,-0.88,0.766,0.007,0.011,3875.0,1711.0,1.0
1|batter:count_type[622534:full],-0.006,0.466,-0.903,0.846,0.008,0.011,3863.0,1576.0,1.0
1|batter:count_type[622534:other],0.049,0.424,-0.723,0.862,0.007,0.009,3912.0,1548.0,1.0
1|batter:count_type[622534:two_strikes],0.026,0.423,-0.718,0.861,0.007,0.011,3279.0,1325.0,1.0
1|batter:count_type[622569:batter_ahead],-0.147,0.485,-1.12,0.727,0.007,0.013,4597.0,1224.0,1.0
1|batter:count_type[622569:full],-0.055,0.498,-0.939,0.943,0.009,0.014,3236.0,1215.0,1.01
1|batter:count_type[622569:other],0.158,0.488,-0.705,1.106,0.007,0.014,4919.0,1357.0,1.0
1|batter:count_type[622569:two_strikes],0.07,0.46,-0.784,0.931,0.007,0.012,4063.0,1297.0,1.0
1|batter:count_type[622761:batter_ahead],-0.099,0.461,-0.959,0.743,0.007,0.012,4751.0,1467.0,1.0
1|batter:count_type[622761:full],0.085,0.462,-0.739,1.007,0.007,0.012,3801.0,1407.0,1.0
1|batter:count_type[622761:other],-0.086,0.421,-0.811,0.784,0.007,0.008,3448.0,1629.0,1.0
1|batter:count_type[622761:two_strikes],0.044,0.439,-0.769,0.884,0.007,0.009,3893.0,1606.0,1.0
1|batter:count_type[623168:batter_ahead],0.052,0.5,-0.889,1.002,0.008,0.014,3626.0,1174.0,1.0
1|batter:count_type[623168:full],0.006,0.51,-1.003,0.894,0.008,0.013,4090.0,1308.0,1.01
1|batter:count_type[623168:other],0.014,0.485,-0.911,0.897,0.007,0.013,4439.0,1313.0,1.0
1|batter:count_type[623168:two_strikes],-0.069,0.502,-0.983,0.887,0.008,0.013,4377.0,1405.0,1.01
