index,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
1|batter[663697],-2.272,0.669,-3.584,-1.069,0.022,0.015,929.0,1225.0,1.01
1|batter[663698],-8.946,0.861,-10.647,-7.382,0.024,0.02,1287.0,963.0,1.0
1|batter[663728],2.173,0.611,1.03,3.297,0.021,0.013,820.0,1265.0,1.01
1|batter[663743],-1.41,0.824,-2.984,0.049,0.024,0.018,1214.0,1137.0,1.01
1|batter[663757],17.373,0.987,15.493,19.198,0.026,0.02,1465.0,1482.0,1.0
1|batter[663837],-0.765,0.601,-1.914,0.324,0.024,0.014,633.0,1144.0,1.01
1|batter[663853],4.368,0.745,2.952,5.695,0.019,0.017,1464.0,1296.0,1.0
1|batter[663886],2.44,0.659,1.265,3.708,0.022,0.016,861.0,1288.0,1.01
1|batter[663897],5.692,2.09,1.845,9.361,0.05,0.045,1763.0,1390.0,1.0
1|batter[663898],-7.764,0.645,-8.941,-6.542,0.024,0.015,701.0,1343.0,1.01
1|batter[663905],4.856,1.864,1.487,8.354,0.041,0.043,2041.0,1314.0,1.0
1|batter[663967],-2.628,2.439,-6.927,2.306,0.058,0.078,1742.0,1111.0,1.0
1|batter[663993],1.267,0.582,0.214,2.45,0.024,0.014,588.0,1032.0,1.01
1|batter[664023],-4.973,0.556,-6.013,-3.975,0.021,0.012,729.0,1268.0,1.01
1|batter[664034],6.106,0.572,5.057,7.192,0.027,0.012,477.0,1531.0,1.01
1|batter[664040],-4.192,0.691,-5.583,-2.963,0.019,0.015,1298.0,1357.0,1.0
1|batter[664056],-2.014,0.701,-3.331,-0.723,0.02,0.014,1184.0,1422.0,1.0
1|batter[664058],1.713,3.247,-4.651,7.504,0.06,0.082,2893.0,1492.0,1.0
1|batter[664059],-6.496,2.429,-11.238,-2.272,0.054,0.065,2092.0,928.0,1.01
1|batter[664238],1.307,0.791,-0.261,2.732,0.023,0.018,1174.0,1422.0,1.01
1|batter[664314],-4.634,1.185,-6.686,-2.433,0.029,0.03,1667.0,1328.0,1.0
1|batter[664702],3.936,4.8,-5.212,12.809,0.098,0.123,2409.0,1230.0,1.0
1|batter[664728],-1.729,0.7,-2.906,-0.339,0.023,0.016,972.0,1133.0,1.01
1|batter[664761],1.458,0.592,0.204,2.47,0.028,0.013,463.0,1226.0,1.01
1|batter[664770],-3.086,1.296,-5.44,-0.587,0.03,0.035,1873.0,1109.0,1.0
1|batter[664774],-6.621,0.858,-8.217,-5.032,0.022,0.019,1490.0,1307.0,1.0
1|batter[664874],4.962,1.994,1.241,8.696,0.05,0.057,1586.0,1442.0,1.0
1|batter[664901],7.91,0.971,5.998,9.62,0.025,0.022,1455.0,1479.0,1.0
1|batter[664913],-3.495,0.713,-4.991,-2.32,0.023,0.017,955.0,1205.0,1.0
1|batter[664954],-3.413,2.612,-8.51,1.193,0.061,0.068,1834.0,1050.0,1.0
1|batter[664983],-3.79,0.648,-5.002,-2.615,0.023,0.013,809.0,1318.0,1.0
1|batter[665019],1.853,1.271,-0.663,4.036,0.03,0.028,1741.0,1334.0,1.01
1|batter[665052],1.528,1.115,-0.519,3.611,0.026,0.023,1926.0,1578.0,1.0
1|batter[665120],6.437,1.827,2.998,10.017,0.038,0.041,2334.0,1519.0,1.0
1|batter[665155],-1.36,4.615,-10.746,6.463,0.111,0.112,1736.0,1070.0,1.0
1|batter[665161],3.306,0.526,2.22,4.201,0.023,0.01,538.0,1118.0,1.01
1|batter[665487],5.91,0.635,4.681,7.047,0.023,0.014,780.0,1123.0,1.01
1|batter[665489],-5.412,0.588,-6.429,-4.279,0.028,0.011,435.0,1123.0,1.01
1|batter[665506],4.897,0.89,3.209,6.495,0.025,0.022,1273.0,1243.0,1.0
1|batter[665561],-0.957,2.005,-4.656,2.704,0.049,0.049,1658.0,1115.0,1.0
1|batter[665742],10.283,0.551,9.196,11.233,0.02,0.011,793.0,1302.0,1.01
1|batter[665750],-10.883,0.645,-12.069,-9.672,0.019,0.015,1217.0,1320.0,1.0
1|batter[665782],2.603,1.539,-0.304,5.447,0.035,0.032,1942.0,1284.0,1.01
1|batter[665804],-0.988,0.686,-2.226,0.345,0.02,0.017,1132.0,1132.0,1.01
1|batter[665828],-1.438,0.741,-2.816,-0.061,0.025,0.016,906.0,1265.0,1.01
1|batter[665833],-5.783,0.581,-6.908,-4.727,0.023,0.012,620.0,1161.0,1.01
1|batter[665839],5.62,0.85,4.025,7.25,0.027,0.019,1039.0,1392.0,1.0
1|batter[665856],4.045,4.347,-4.281,12.073,0.083,0.102,2752.0,1616.0,1.0
1|batter[665862],6.058,0.541,5.048,7.083,0.023,0.012,551.0,1022.0,1.01
1|batter[665877],-2.638,1.588,-5.595,0.458,0.04,0.036,1613.0,1287.0,1.0
1|batter[665923],2.167,1.681,-0.861,5.385,0.037,0.047,2048.0,1361.0,1.0
1|batter[665926],1.955,0.498,1.05,2.908,0.024,0.01,447.0,1212.0,1.01
1|batter[665953],-7.452,1.021,-9.428,-5.638,0.027,0.023,1432.0,1465.0,1.0
1|batter[665966],3.093,2.297,-1.25,7.388,0.048,0.05,2288.0,1532.0,1.0
1|batter[666018],2.645,1.212,0.355,4.789,0.034,0.026,1287.0,1439.0,1.0
1|batter[666023],0.09,0.742,-1.26,1.535,0.025,0.016,887.0,1364.0,1.0
1|batter[666134],-10.193,0.805,-11.711,-8.648,0.026,0.018,1000.0,1109.0,1.01
1|batter[666135],8.817,0.906,7.055,10.511,0.027,0.023,1153.0,1153.0,1.01
1|batter[666139],-5.672,0.681,-7.123,-4.552,0.021,0.017,1044.0,1375.0,1.0
1|batter[666149],1.459,0.757,0.05,2.892,0.021,0.017,1360.0,1367.0,1.0
1|batter[666150],-4.281,0.833,-5.902,-2.76,0.023,0.018,1347.0,1384.0,1.0
1|batter[666152],-6.99,0.806,-8.429,-5.417,0.02,0.017,1558.0,1511.0,1.0
1|batter[666158],-5.095,0.673,-6.34,-3.843,0.026,0.013,681.0,1178.0,1.01
1|batter[666160],2.147,0.58,1.083,3.276,0.018,0.012,1037.0,1667.0,1.01
1|batter[666163],4.313,0.735,3.01,5.726,0.025,0.017,869.0,1352.0,1.01
1|batter[666165],1.691,2.183,-2.3,5.897,0.056,0.049,1476.0,1088.0,1.0
1|batter[666176],-3.087,0.588,-4.19,-2.004,0.019,0.013,952.0,1153.0,1.0
1|batter[666181],8.901,0.615,7.695,9.991,0.019,0.013,1049.0,1343.0,1.0
1|batter[666182],-6.727,0.579,-7.778,-5.628,0.018,0.012,984.0,1033.0,1.0
1|batter[666185],1.047,0.779,-0.483,2.5,0.021,0.018,1410.0,1286.0,1.0
1|batter[666197],4.243,2.084,0.317,8.166,0.047,0.045,1994.0,1422.0,1.0
1|batter[666211],-3.444,3.954,-11.397,3.498,0.081,0.085,2386.0,1549.0,1.0
1|batter[666310],-3.354,0.713,-4.7,-2.029,0.022,0.016,1006.0,1216.0,1.01
1|batter[666397],-2.041,0.882,-3.741,-0.447,0.026,0.019,1162.0,1316.0,1.0
1|batter[666464],-0.064,1.072,-1.972,1.946,0.024,0.025,1948.0,1313.0,1.0
1|batter[666624],12.737,0.63,11.528,13.876,0.025,0.018,624.0,949.0,1.01
1|batter[666703],0.039,1.633,-2.965,3.13,0.036,0.038,2018.0,1448.0,1.0
1|batter[666915],-0.515,1.111,-2.715,1.453,0.03,0.024,1415.0,1394.0,1.0
1|batter[666969],6.939,0.528,5.993,7.953,0.025,0.013,437.0,946.0,1.01
1|batter[666971],-1.384,0.552,-2.45,-0.4,0.033,0.012,294.0,1274.0,1.02
1|batter[667428],8.793,2.27,4.628,13.132,0.045,0.052,2537.0,1592.0,1.0
1|batter[667452],-7.187,1.187,-9.512,-5.163,0.035,0.027,1119.0,1073.0,1.0
1|batter[667472],1.579,1.156,-0.662,3.614,0.028,0.025,1642.0,1392.0,1.0
1|batter[667670],-6.267,0.62,-7.436,-5.127,0.025,0.013,595.0,1246.0,1.01
1|batter[668227],7.353,0.598,6.227,8.469,0.023,0.012,658.0,1311.0,1.01
1|batter[668670],12.879,0.766,11.376,14.243,0.02,0.017,1450.0,1123.0,1.0
1|batter[668709],-1.608,0.62,-2.715,-0.4,0.02,0.013,981.0,1363.0,1.0
1|batter[668715],-1.748,0.609,-2.826,-0.512,0.024,0.013,655.0,1231.0,1.01
1|batter[668723],-10.143,1.641,-13.068,-7.004,0.043,0.039,1448.0,1090.0,1.0
1|batter[668731],8.3,1.238,6.104,10.679,0.029,0.027,1785.0,1615.0,1.01
1|batter[668752],-0.566,4.158,-7.808,7.931,0.088,0.092,2258.0,1497.0,1.0
1|batter[668800],3.854,1.204,1.65,6.13,0.027,0.027,1985.0,1339.0,1.0
1|batter[668804],-1.439,0.536,-2.468,-0.474,0.024,0.011,493.0,1277.0,1.01
1|batter[668832],4.043,1.09,2.011,6.029,0.028,0.025,1536.0,1302.0,1.01
1|batter[668843],3.65,3.281,-2.192,10.304,0.063,0.091,2697.0,1330.0,1.0
1|batter[668845],-6.996,1.119,-8.95,-4.755,0.026,0.026,1799.0,1420.0,1.0
1|batter[668853],-0.885,2.098,-5.062,2.837,0.051,0.048,1689.0,1408.0,1.0
1|batter[668885],-7.505,0.965,-9.344,-5.682,0.029,0.021,1139.0,1381.0,1.0
1|batter[668901],12.669,0.609,11.559,13.849,0.022,0.016,750.0,1324.0,1.01
1|batter[668904],5.475,0.665,4.171,6.663,0.022,0.017,917.0,1163.0,1.0
1|batter[668930],-13.334,0.611,-14.537,-12.218,0.018,0.013,1141.0,1338.0,1.01
1|batter[668939],-0.705,0.568,-1.753,0.346,0.029,0.016,376.0,1081.0,1.02
1|batter[668942],5.044,0.578,3.957,6.148,0.02,0.013,832.0,1255.0,1.0
1|batter[668952],8.294,1.735,4.674,11.345,0.053,0.043,1085.0,1118.0,1.0
1|batter[669003],4.898,0.792,3.463,6.458,0.019,0.017,1676.0,1341.0,1.0
1|batter[669004],0.758,0.59,-0.245,1.946,0.026,0.012,488.0,1286.0,1.01
1|batter[669016],-4.508,0.618,-5.643,-3.263,0.025,0.014,602.0,672.0,1.0
1|batter[669065],-2.25,0.817,-3.701,-0.672,0.024,0.02,1214.0,934.0,1.01
1|batter[669087],-0.334,3.325,-6.789,5.76,0.068,0.085,2357.0,1096.0,1.0
1|batter[669127],3.38,0.699,2.192,4.768,0.027,0.015,681.0,1308.0,1.0
1|batter[669134],7.572,0.747,6.277,9.033,0.025,0.015,886.0,1355.0,1.0
1|batter[669137],8.316,1.644,5.078,11.173,0.034,0.037,2397.0,1422.0,1.01
1|batter[669200],-1.208,1.554,-4.16,1.578,0.032,0.034,2272.0,1571.0,1.01
1|batter[669208],8.628,1.535,5.543,11.275,0.04,0.035,1517.0,1270.0,1.0
1|batter[669221],2.147,0.791,0.768,3.633,0.025,0.017,1027.0,1375.0,1.01
1|batter[669222],2.573,0.79,1.153,4.048,0.021,0.019,1406.0,1566.0,1.0
1|batter[669224],0.241,0.598,-0.878,1.352,0.022,0.013,739.0,1584.0,1.01
1|batter[669234],2.288,0.884,0.615,3.921,0.028,0.021,1002.0,1079.0,1.0
1|batter[669242],2.821,0.924,1.021,4.525,0.027,0.02,1146.0,1473.0,1.0
1|batter[669257],4.239,0.663,3.036,5.473,0.025,0.016,738.0,1206.0,1.0
1|batter[669261],-4.823,0.775,-6.344,-3.452,0.026,0.016,917.0,1579.0,1.01
1|batter[669289],-1.702,0.749,-3.123,-0.358,0.024,0.016,1000.0,1231.0,1.0
1|batter[669304],5.202,0.722,3.772,6.519,0.022,0.016,1098.0,1227.0,1.0
1|batter[669326],-13.069,2.746,-18.152,-8.057,0.065,0.059,1777.0,1490.0,1.0
1|batter[669352],6.052,2.674,1.308,11.226,0.064,0.06,1748.0,1330.0,1.0
1|batter[669357],6.091,0.67,4.783,7.287,0.02,0.015,1118.0,1343.0,1.01
1|batter[669364],-1.355,0.716,-2.753,-0.152,0.022,0.015,1148.0,1486.0,1.01
1|batter[669369],-5.211,1.766,-8.308,-1.812,0.047,0.051,1395.0,1096.0,1.0
1|batter[669374],7.599,1.954,3.987,11.13,0.052,0.046,1394.0,1281.0,1.0
1|batter[669392],-0.823,5.134,-10.479,8.594,0.108,0.126,2287.0,1207.0,1.0
1|batter[669394],2.646,0.607,1.487,3.784,0.026,0.014,537.0,839.0,1.01
1|batter[669397],-5.854,1.504,-8.742,-3.073,0.035,0.036,1853.0,1375.0,1.01
1|batter[669450],-4.632,2.943,-9.963,0.766,0.057,0.071,2636.0,1218.0,1.0
1|batter[669477],-7.212,1.215,-9.459,-4.992,0.029,0.028,1783.0,1243.0,1.0
1|batter[669699],5.486,1.723,2.105,8.593,0.039,0.038,1932.0,1431.0,1.0
1|batter[669701],-9.511,0.626,-10.643,-8.32,0.027,0.013,534.0,1254.0,1.01
1|batter[669707],-1.938,0.648,-3.08,-0.67,0.023,0.013,795.0,693.0,1.0
1|batter[669720],7.299,0.894,5.636,9.079,0.028,0.021,1066.0,959.0,1.0
1|batter[669743],-2.975,1.24,-5.311,-0.593,0.03,0.033,1746.0,1233.0,1.0
1|batter[669911],3.821,0.574,2.809,4.947,0.022,0.014,682.0,1070.0,1.0
1|batter[670032],5.607,0.657,4.351,6.816,0.022,0.016,882.0,1210.0,1.01
1|batter[670042],3.311,0.673,1.943,4.47,0.02,0.015,1080.0,1109.0,1.01
1|batter[670092],6.803,2.089,3.128,11.039,0.043,0.045,2327.0,1514.0,1.0
1|batter[670097],-5.426,1.823,-8.483,-1.651,0.044,0.046,1702.0,1071.0,1.0
1|batter[670156],-5.002,1.526,-8.109,-2.261,0.033,0.038,2183.0,1179.0,1.0
1|batter[670223],1.352,2.562,-3.544,5.972,0.066,0.059,1492.0,1533.0,1.0
1|batter[670224],-4.004,2.933,-9.519,1.419,0.068,0.07,1871.0,1413.0,1.0
1|batter[670242],-3.568,0.87,-5.147,-1.962,0.027,0.019,1025.0,1277.0,1.0
1|batter[670276],3.266,2.691,-1.693,8.268,0.059,0.064,2131.0,1425.0,1.0
1|batter[670541],-11.716,0.665,-12.942,-10.457,0.025,0.016,707.0,1134.0,1.0
1|batter[670623],0.559,0.667,-0.692,1.783,0.022,0.016,923.0,1167.0,1.01
1|batter[670764],3.401,0.845,1.914,5.028,0.023,0.018,1395.0,1346.0,1.0
1|batter[670770],-3.549,1.046,-5.494,-1.687,0.03,0.022,1202.0,1318.0,1.0
1|batter[670869],-5.249,2.712,-10.106,-0.022,0.061,0.059,1950.0,1488.0,1.0
1|batter[671056],-3.049,0.784,-4.483,-1.53,0.028,0.018,818.0,1196.0,1.01
1|batter[671083],-4.611,2.537,-9.183,0.129,0.066,0.065,1498.0,1266.0,1.0
1|batter[671117],1.91,2.973,-3.573,7.567,0.061,0.072,2385.0,1594.0,1.0
1|batter[671213],-1.207,0.821,-2.798,0.249,0.024,0.019,1193.0,1442.0,1.0
1|batter[671218],0.783,0.567,-0.272,1.866,0.02,0.013,799.0,1360.0,1.01
1|batter[671221],-0.886,2.794,-5.879,4.472,0.066,0.061,1772.0,1293.0,1.0
1|batter[671277],4.665,0.615,3.458,5.767,0.023,0.015,744.0,1116.0,1.01
1|batter[671286],-3.15,1.622,-6.005,0.031,0.032,0.038,2507.0,1214.0,1.01
1|batter[671289],-12.585,0.824,-14.123,-10.992,0.026,0.02,990.0,1205.0,1.0
1|batter[671732],-4.516,0.602,-5.624,-3.416,0.027,0.011,521.0,1439.0,1.01
1|batter[671739],0.596,0.612,-0.535,1.743,0.02,0.013,991.0,1402.0,1.01
1|batter[672012],-3.947,1.631,-6.821,-0.779,0.04,0.039,1627.0,1346.0,1.0
1|batter[672275],-3.319,0.608,-4.446,-2.188,0.022,0.013,754.0,1233.0,1.01
1|batter[672279],-0.489,0.645,-1.789,0.678,0.022,0.014,836.0,1448.0,1.0
1|batter[672284],5.283,0.657,3.978,6.449,0.029,0.013,532.0,1172.0,1.01
1|batter[672356],-0.182,0.904,-1.915,1.385,0.027,0.021,1184.0,1363.0,1.0
1|batter[672386],1.53,0.738,0.052,2.8,0.023,0.015,1003.0,1266.0,1.0
1|batter[672515],-5.061,0.805,-6.492,-3.522,0.024,0.019,1155.0,1253.0,1.01
1|batter[672569],-0.114,1.476,-2.894,2.585,0.034,0.037,1969.0,1263.0,1.0
1|batter[672580],-3.709,0.654,-4.902,-2.492,0.021,0.012,943.0,1082.0,1.0
1|batter[672640],-2.95,0.655,-4.229,-1.743,0.027,0.016,589.0,1399.0,1.01
1|batter[672642],-3.419,1.79,-6.606,0.109,0.042,0.04,1870.0,1436.0,1.0
1|batter[672695],0.789,0.731,-0.603,2.15,0.021,0.018,1211.0,1215.0,1.0
1|batter[672701],1.51,4.413,-6.596,9.423,0.094,0.099,2202.0,1350.0,1.0
1|batter[672724],-1.856,3.423,-8.251,4.445,0.067,0.081,2576.0,1469.0,1.0
1|batter[672744],-5.205,2.524,-9.727,-0.49,0.058,0.059,1875.0,1306.0,1.01
1|batter[672761],-2.947,0.631,-4.103,-1.744,0.023,0.015,746.0,923.0,1.01
1|batter[672820],-2.049,0.661,-3.344,-0.903,0.02,0.013,1118.0,1526.0,1.01
1|batter[673237],4.417,0.589,3.364,5.509,0.023,0.012,678.0,1140.0,1.01
1|batter[673357],-1.186,0.631,-2.352,-0.01,0.024,0.015,724.0,1130.0,1.01
1|batter[673490],-3.448,0.851,-5.07,-1.892,0.025,0.028,1199.0,1135.0,1.01
1|batter[673548],-4.05,0.631,-5.168,-2.852,0.024,0.013,662.0,1394.0,1.01
1|batter[673962],-0.975,1.144,-3.115,1.172,0.047,0.028,600.0,1178.0,1.01
1|batter[673995],-5.518,2.029,-9.184,-1.71,0.048,0.042,1824.0,1384.0,1.0
1|batter[674441],-6.404,1.472,-9.23,-3.774,0.032,0.032,2103.0,1463.0,1.0
1|batter[675659],-2.539,3.807,-9.891,4.328,0.095,0.09,1604.0,1158.0,1.0
1|batter[675961],-5.105,1.354,-7.588,-2.626,0.031,0.03,1851.0,1422.0,1.0
1|batter[676059],3.928,0.776,2.471,5.343,0.025,0.017,968.0,1234.0,1.0
1|batter[676070],9.176,1.516,6.368,12.195,0.035,0.036,1840.0,1194.0,1.0
1|batter[676113],-11.302,1.301,-13.599,-8.762,0.038,0.027,1188.0,1521.0,1.01
1|batter[676116],9.819,1.398,7.129,12.339,0.037,0.034,1478.0,1194.0,1.0
1|batter[676356],-1.093,0.767,-2.662,0.254,0.022,0.017,1189.0,1213.0,1.0
1|batter[676369],6.824,0.952,5.133,8.678,0.031,0.024,914.0,1216.0,1.01
1|batter[676391],-0.46,0.748,-1.864,0.925,0.02,0.018,1371.0,1249.0,1.0
1|batter[676439],1.244,3.197,-4.709,7.028,0.072,0.064,1980.0,1458.0,1.0
1|batter[676475],1.46,0.577,0.432,2.589,0.026,0.013,502.0,1286.0,1.01
1|batter[676551],5.328,3.837,-1.878,12.408,0.087,0.087,2002.0,1181.0,1.0
1|batter[676572],-1.009,1.178,-3.316,1.172,0.025,0.03,2326.0,1508.0,1.01
1|batter[676609],-2.431,0.706,-3.746,-1.135,0.021,0.014,1182.0,1515.0,1.0
1|batter[676632],-7.237,1.431,-10.003,-4.622,0.037,0.037,1443.0,1013.0,1.0
1|batter[676679],9.663,2.1,5.77,13.616,0.043,0.05,2396.0,1231.0,1.0
1|batter[676694],-5.545,0.691,-6.844,-4.259,0.022,0.016,989.0,1398.0,1.0
1|batter[676701],-0.139,1.724,-3.274,3.214,0.043,0.036,1591.0,1340.0,1.0
1|batter[676801],10.6,0.748,9.107,11.907,0.025,0.018,890.0,1336.0,1.01
1|batter[676896],0.372,5.138,-9.241,9.876,0.101,0.128,2540.0,1466.0,1.0
1|batter[676914],8.298,0.791,6.909,9.841,0.03,0.018,715.0,1397.0,1.01
1|batter[676946],0.678,5.154,-8.494,10.539,0.101,0.129,2594.0,1288.0,1.0
1|batter[677008],0.568,1.041,-1.334,2.567,0.03,0.026,1208.0,1185.0,1.0
1|batter[677347],-0.911,1.279,-3.455,1.329,0.032,0.032,1627.0,1311.0,1.01
1|batter[677587],-0.439,0.638,-1.683,0.67,0.02,0.013,960.0,1045.0,1.01
1|batter[677588],-11.664,1.019,-13.461,-9.716,0.027,0.025,1407.0,1077.0,1.0
1|batter[677594],-1.798,0.558,-2.849,-0.786,0.021,0.012,707.0,1228.0,1.01
1|batter[677649],-1.721,0.739,-3.132,-0.362,0.023,0.017,1010.0,1306.0,1.01
1|batter[677800],0.132,0.657,-1.032,1.36,0.02,0.015,1050.0,1366.0,1.01
1|batter[677870],-3.685,0.853,-5.23,-1.984,0.026,0.021,1109.0,1185.0,1.0
1|batter[677941],2.378,1.928,-1.167,6.128,0.046,0.047,1750.0,1392.0,1.0
1|batter[677942],-0.293,0.724,-1.624,1.061,0.022,0.015,1073.0,1424.0,1.01
1|batter[677950],1.869,1.362,-0.374,4.749,0.036,0.028,1415.0,1465.0,1.0
1|batter[677951],-2.454,0.571,-3.444,-1.349,0.021,0.011,700.0,1301.0,1.01
1|batter[677956],-9.534,1.653,-12.545,-6.373,0.041,0.035,1583.0,1540.0,1.0
1|batter[678009],-8.736,0.952,-10.503,-7.011,0.029,0.027,1083.0,1210.0,1.0
1|batter[678225],0.499,1.192,-1.475,3.001,0.027,0.029,1911.0,1448.0,1.0
1|batter[678246],-1.233,1.082,-3.152,0.89,0.032,0.026,1145.0,978.0,1.0
1|batter[678489],8.779,3.053,2.948,14.226,0.068,0.066,2025.0,1450.0,1.0
1|batter[678554],-3.818,1.098,-5.877,-1.777,0.026,0.024,1796.0,1481.0,1.0
1|batter[678662],0.266,0.488,-0.675,1.123,0.026,0.01,370.0,1187.0,1.02
1|batter[678877],-3.946,0.934,-5.69,-2.207,0.024,0.019,1531.0,1317.0,1.0
1|batter[678882],4.702,0.531,3.694,5.666,0.021,0.012,614.0,1442.0,1.01
1|batter[678894],2.374,2.52,-2.624,6.882,0.057,0.06,1944.0,1264.0,1.0
1|batter[679032],6.547,0.695,5.165,7.792,0.022,0.015,1026.0,1165.0,1.0
1|batter[679529],0.19,0.685,-1.178,1.403,0.022,0.017,940.0,1141.0,1.0
1|batter[679822],-0.949,1.973,-4.589,2.802,0.05,0.048,1540.0,1045.0,1.0
1|batter[679845],-3.127,1.178,-5.486,-1.046,0.031,0.026,1480.0,1384.0,1.0
1|batter[679881],-2.436,2.553,-6.831,2.57,0.052,0.054,2391.0,1783.0,1.0
1|batter[680118],4.66,1.015,2.848,6.67,0.026,0.027,1549.0,1213.0,1.01
1|batter[680474],2.3,0.717,0.946,3.575,0.022,0.015,1070.0,1328.0,1.01
1|batter[680577],-2.184,2.904,-7.676,3.075,0.072,0.066,1628.0,1295.0,1.0
1|batter[680700],0.692,0.761,-0.811,2.036,0.022,0.018,1208.0,1204.0,1.0
1|batter[680716],0.26,1.549,-2.501,3.21,0.032,0.037,2314.0,1400.0,1.0
1|batter[680718],0.198,0.727,-1.103,1.601,0.027,0.015,712.0,1358.0,1.01
1|batter[680728],-7.627,1.472,-10.228,-4.812,0.036,0.035,1717.0,1376.0,1.01
1|batter[680737],9.383,3.535,2.484,15.719,0.077,0.093,2117.0,1583.0,1.0
1|batter[680757],-15.64,0.71,-17.055,-14.383,0.02,0.016,1294.0,1497.0,1.0
1|batter[680769],-3.212,3.845,-10.199,4.204,0.084,0.112,2124.0,993.0,1.0
1|batter[680776],-2.664,0.52,-3.611,-1.657,0.026,0.011,393.0,1286.0,1.02
1|batter[680777],0.181,0.614,-0.953,1.384,0.021,0.013,877.0,1170.0,1.01
1|batter[680779],7.668,1.104,5.604,9.645,0.026,0.035,1765.0,1156.0,1.01
1|batter[680869],11.839,0.598,10.725,12.909,0.022,0.012,762.0,1370.0,1.01
1|batter[680911],3.781,2.32,-0.863,7.769,0.057,0.051,1642.0,1165.0,1.0
1|batter[680977],-0.089,0.551,-1.138,0.898,0.02,0.012,778.0,1297.0,1.01
1|batter[681082],-0.876,0.624,-2.059,0.253,0.023,0.014,748.0,1357.0,1.0
1|batter[681146],4.57,0.959,2.842,6.363,0.028,0.022,1193.0,1175.0,1.0
1|batter[681297],-7.944,0.663,-9.272,-6.757,0.021,0.017,959.0,1157.0,1.01
1|batter[681351],6.078,0.596,5.038,7.247,0.027,0.013,486.0,1007.0,1.01
1|batter[681393],4.161,0.813,2.605,5.678,0.022,0.02,1314.0,1229.0,1.0
1|batter[681460],2.344,1.277,-0.048,4.803,0.031,0.03,1755.0,1357.0,1.0
1|batter[681481],13.341,0.645,12.098,14.484,0.024,0.015,751.0,938.0,1.01
1|batter[681508],-3.442,3.108,-9.605,1.842,0.059,0.085,2714.0,1273.0,1.01
1|batter[681546],2.677,1.029,0.71,4.543,0.023,0.023,2059.0,1352.0,1.0
1|batter[681584],3.82,1.865,0.504,7.382,0.037,0.05,2531.0,1546.0,1.0
1|batter[681624],-5.142,0.641,-6.3,-3.877,0.025,0.014,668.0,903.0,1.0
1|batter[681807],11.234,0.594,10.093,12.351,0.024,0.015,621.0,1296.0,1.0
1|batter[681962],0.569,3.745,-6.659,7.32,0.086,0.092,1906.0,1134.0,1.0
1|batter[682073],-1.244,1.683,-4.321,1.9,0.04,0.042,1762.0,1429.0,1.0
1|batter[682119],7.921,3.384,1.684,14.049,0.073,0.08,2144.0,1287.0,1.0
1|batter[682177],-2.831,0.91,-4.638,-1.183,0.027,0.021,1140.0,902.0,1.01
1|batter[682617],-5.931,1.522,-8.708,-2.886,0.037,0.035,1738.0,1308.0,1.0
1|batter[682619],1.814,4.931,-7.224,11.085,0.096,0.115,2612.0,1351.0,1.0
1|batter[682622],-0.161,0.818,-1.651,1.385,0.021,0.02,1491.0,1360.0,1.0
1|batter[682626],1.187,0.646,-0.012,2.384,0.028,0.014,527.0,1041.0,1.01
1|batter[682634],-0.187,3.201,-6.108,5.755,0.072,0.07,1953.0,1278.0,1.0
1|batter[682641],-1.865,1.321,-4.32,0.606,0.032,0.03,1653.0,1493.0,1.0
1|batter[682657],-0.93,1.025,-2.864,0.964,0.025,0.023,1694.0,1171.0,1.0
1|batter[682668],0.097,2.129,-4.103,3.894,0.056,0.047,1473.0,1166.0,1.01
1|batter[682729],-6.469,1.609,-9.428,-3.342,0.042,0.037,1459.0,1254.0,1.01
1|batter[682829],-4.554,0.654,-5.861,-3.315,0.025,0.016,652.0,1371.0,1.01
1|batter[682868],6.576,1.009,4.664,8.419,0.025,0.02,1694.0,1412.0,1.0
1|batter[682928],4.599,0.567,3.527,5.627,0.024,0.012,534.0,1262.0,1.01
1|batter[682985],-10.569,0.633,-11.772,-9.397,0.021,0.013,931.0,1228.0,1.0
1|batter[682988],0.622,1.413,-1.965,3.274,0.032,0.03,2013.0,1377.0,1.0
1|batter[682998],1.225,0.693,-0.081,2.469,0.025,0.015,742.0,1284.0,1.01
1|batter[683002],-2.472,0.55,-3.435,-1.384,0.022,0.012,622.0,1218.0,1.01
1|batter[683011],6.08,0.513,5.064,6.936,0.021,0.011,633.0,1181.0,1.01
1|batter[683021],-8.587,1.303,-11.116,-6.261,0.031,0.027,1734.0,1413.0,1.0
1|batter[683083],-0.62,1.222,-2.892,1.652,0.036,0.027,1117.0,1498.0,1.0
1|batter[683146],-1.175,0.892,-2.831,0.431,0.027,0.027,1118.0,1126.0,1.0
1|batter[683734],1.49,0.6,0.372,2.556,0.024,0.013,612.0,1256.0,1.01
1|batter[683737],-1.74,0.606,-2.873,-0.624,0.022,0.013,776.0,1406.0,1.01
1|batter[686217],-6.039,0.614,-7.217,-4.895,0.023,0.015,761.0,984.0,1.01
1|batter[686452],-2.061,1.47,-4.812,0.689,0.032,0.033,2111.0,1557.0,1.0
1|batter[686469],0.949,0.635,-0.19,2.165,0.023,0.015,751.0,1189.0,1.01
